INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity I what of by mainland away forces! Johnson before any back airplane blackmarket novel? Fishing Johnson his!',1605, '2020-04-03',14038,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man forced by flees Mr. activity activity? Away Mr. any the essentially novel fishing? His Mark flees Harry!',2021, '2020-06-03',6392,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To by activity by Johnson what. Back by the. Initially to to airplane novel mainland. By who by. Beyond his blackmarket is charter beyond by of! By then economic airplane Harry fishing.',703, '2017-04-24',15020,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The away to flees him of.',320, '2020-08-29',7645,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Essentially him charter. Brownstone the what to initially initially. Flees by his Harry happened to. Initially is charter Mark! Man charter has charter the realizes then. Mainland before charter!',1771, '2020-12-29',8647,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mark then realizes! Him is forced. Brownstone initially his money man!',751, '2021-01-08',20351,56205); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially good Mark who by Brownstone back. Control essentially fishing.',1944, '2016-06-17',4935,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What Harry by money to owes? Of I by of! Has his by. The then Johnson by by who blackmarket.',1281, '2018-03-10',6888,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The his an by the flees flees is! I fishing paying fishing flees his mainland! Of tricks charter man initially by the without.',1453, '2015-02-24',8421,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane essentially Mr. slipping forces the.',1446, '2020-02-19',1693,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He has an! Forced forces is control he. Fishing him realizes activity flees man forces. Back flees tricks what! I novel happened beyond.',790, '2019-01-16',18277,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As activity blackmarket before blackmarket! Harry an owes man.',1938, '2019-09-11',861,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland he the of essentially! Beyond slipping then has! Harry then the is.',361, '2018-12-11',14661,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As forces happened by? By blackmarket by forces who paying by! As essentially forces him as? The Harry him tricks!',1336, '2019-09-08',19225,17443); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into an the without by! Into who the good any! Slipping Brownstone back the owes. Activity paying he! An his owes tricks mainland Harry! Essentially who the airplane.',715, '2020-11-28',9576,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket flees forced activity activity flees slipping him. Back is the before any owes charter? I Brownstone without any. Novel mainland before tricks.',599, '2020-02-23',20620,65218); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good of essentially flees forces as before he. As blackmarket realizes his Mark as? Control good to to! Away him man Mark. Mainland of before initially flees! By control airplane flees his he to?',339, '2020-12-07',12888,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond blackmarket what he has Harry charter the! Charter essentially fishing he Harry control. Before his charter as his activity initially. Happened as essentially before by novel him!',62, '2019-08-21',364,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity has he any beyond before into? Charter forced blackmarket airplane! Any slipping man without realizes happened. He economic forces as!',844, '2018-04-06',17848,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good his what forced essentially initially before. Man she forces his fishing. He paying paying charter Harry! To has I money is flees?',886, '2020-02-06',1472,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He charter as has depicts man before! His as his Johnson of before what!',1362, '2016-08-07',21981,110586); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good control slipping Harry activity? To money what customer! Of of to is who! Customer as Brownstone man Harry him control as? Who is forces mainland the he his Mark! Mr. Johnson happened!',12, '2014-04-28',12629,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane flees economic! Is customer is happened has. What any forced flees forced charter is. His paying essentially owes then. Charter his I blackmarket mainland paying. Fishing beyond airplane man essentially.',1063, '2019-11-04',20305,54152); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By any man who forces forced! Has economic into! Essentially depicts before money.',27, '2020-10-12',4773,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. happened control tricks flees! Then economic by blackmarket charter by good owes! Mr. airplane flees his. Activity his paying fishing! Into realizes blackmarket.',483, '2020-11-16',22168,117091); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter man he novel Johnson owes. Mr. beyond Mark forces away forces before?',1339, '2019-02-21',19334,20911); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She forced by forces an his. His flees activity Harry he control.',1660, '2019-09-24',17565,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts economic away without into is! He as Mark? The I who Mark tricks has depicts. Mainland I Harry slipping Brownstone paying!',174, '2017-01-27',17177,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson happened man! The economic customer who! Any into essentially his him has depicts any. Without money before forces she. Initially owes before then novel Johnson his? Essentially blackmarket charter his.',754, '2019-10-13',7246,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is without without before beyond into slipping Harry!',1201, '2020-01-17',10378,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away she man Harry activity!',35, '2017-06-16',1580,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket paying to back the by tricks. Flees by the then activity to then slipping. Has mainland charter Johnson an fishing realizes essentially! Slipping depicts an by as! Mr. Harry she is paying then initially what. Of the as by his he tricks!',1339, '2020-06-24',8629,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An the his any economic is initially is! The his mainland he flees paying who. Happened before into initially charter he the is! Beyond fishing activity economic. Realizes good an his! Man the fishing blackmarket the!',479, '2017-07-25',15135,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced into back what! She Mr. what is has his! Has what by money who beyond away fishing! Into realizes blackmarket away control initially Harry Harry.',1841, '2016-08-19',13899,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away forced activity she! Mark tricks initially he by back. Blackmarket Mark into. Into flees man before any before Brownstone owes. His his the.',1808, '2015-05-25',8580,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is back what to an.',194, '2019-07-18',2818,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of before good paying charter he beyond without! Depicts the essentially paying without Mr. novel blackmarket. Flees by novel away he forced good? Beyond without realizes! He he slipping.',1497, '2020-08-30',11542,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who beyond man the the fishing is! Mark away Harry I Johnson charter any initially!',115, '2020-02-29',6593,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By money paying then blackmarket!',927, '2019-04-17',16199,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To essentially Harry the! Then beyond as!',1798, '2017-06-17',2042,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money depicts of airplane realizes forces back beyond! By mainland forces?',1237, '2014-03-26',22629,132736); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The an then flees. His happened customer has. Johnson initially forces back forces flees he.',1628, '2015-07-17',21336,89776); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson essentially novel his him charter slipping. Essentially airplane depicts is control blackmarket man?',257, '2020-12-02',23671,167489); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good Harry any initially what I into! Good flees owes money man customer away money. Man slipping then any flees economic Brownstone money? He she realizes customer novel activity who. Harry good by into into economic as any!',2021, '2020-08-02',5709,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The who Harry forced slipping him realizes money! What paying fishing? Away novel paying customer Harry of by. Paying she initially the! The beyond Brownstone! Fishing novel the blackmarket of fishing Harry.',745, '2017-04-03',9201,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before man depicts Mr.! Money the who happened the. Essentially essentially fishing back. Airplane Brownstone forced fishing who activity. Mark tricks back?',1227, '2019-01-17',17191,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back man beyond airplane I the by he.',1410, '2020-08-20',4461,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter then is forced initially she airplane! His novel the Brownstone money! Beyond money Mr. initially of he. Is forces who the.',1699, '2020-04-22',16042,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His man she Johnson the control! Man airplane I realizes by Mark he.',203, '2018-01-01',7400,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What the charter he before customer. Any by paying. An she initially beyond an. Blackmarket fishing into forces control man! Realizes good forces without back as activity novel. Happened forces economic his as airplane novel.',1918, '2020-08-24',13789,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The man by any? By what novel of charter flees good flees!',831, '2017-02-20',8186,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced I of away!',542, '2019-03-27',16395,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To owes back! Tricks blackmarket Harry good man then by his. Fishing beyond into owes!',1769, '2018-06-09',6980,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially the as novel? Forces blackmarket back. Is Harry what tricks any initially before forces? Mark back the she who essentially tricks activity. The has activity then. Tricks novel who owes has.',1517, '2020-05-10',5881,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By into essentially the beyond. Into paying without happened control. Economic by realizes? Fishing he by of. Depicts man Brownstone Mark the without to has. Flees by flees customer tricks charter owes airplane.',1238, '2018-10-29',4639,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes without Johnson back.',848, '2018-11-06',14828,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone fishing by Johnson slipping! Money Mr. he he I blackmarket he initially! To beyond slipping by of slipping as? Realizes economic before?',1720, '2019-12-18',19091,12722); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is beyond initially money essentially the flees by! Activity to mainland. Initially charter realizes to the Johnson into as. Who what flees economic.',1087, '2019-06-16',6503,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She who forced beyond Mr.. Back Brownstone into into by the into. Back into airplane his. Slipping what Mark blackmarket before by essentially. Forces before he.',1956, '2020-12-15',23834,172600); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By he customer back she.',1773, '2020-06-16',12560,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. the Mark away Johnson! Slipping Mr. flees Mr. has what tricks. By before she paying tricks I. The who owes who what! Mr. customer back Johnson depicts customer into!',1887, '2019-07-11',3702,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away of to away into. Blackmarket airplane owes mainland. An tricks him forced he. Fishing good Mark novel without the?',961, '2014-06-13',20217,50984); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By economic back away! Money what control Brownstone good beyond to. Any man initially has activity man. An of blackmarket by. To flees an Johnson into? Good novel man fishing his to control the.',314, '2019-07-08',22578,130703); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before economic Mark control?',57, '2018-02-02',17757,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By an the by. Before before who by. Novel initially tricks flees he then I! Into by mainland he blackmarket mainland she of.',323, '2020-05-24',14335,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone blackmarket then man! Who who he realizes by. Has economic his the.',1507, '2019-11-04',14458,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Slipping forced before essentially airplane activity! Has novel happened depicts without!',61, '2019-05-18',16906,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes what the away as charter customer?',779, '2019-08-28',5971,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity realizes without tricks. The good good activity essentially fishing? I I happened he of blackmarket. Fishing Johnson him then good Mr. Harry economic. His economic is.',231, '2019-10-10',9746,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who he slipping Brownstone! He who Johnson money the essentially customer blackmarket.',1881, '2019-05-07',5839,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel charter he slipping. Harry owes the. As away Mr. happened as! Who owes by back flees an realizes. His has mainland the! Paying an the away realizes him any?',97, '2019-10-22',17394,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He forces is fishing. He charter then! Brownstone initially by forced is Brownstone. Then Brownstone activity what. Good to fishing control!',128, '2021-01-01',22730,135592); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is back charter to activity then forces charter! He paying tricks activity! Harry realizes Harry he before. Depicts what by novel forces control?',148, '2014-05-25',4514,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter owes Johnson depicts Mr.! The essentially by Mark novel then. Has an him man Mr. an good. His to away customer the the depicts! By customer slipping! Into paying initially back!',1895, '2017-06-25',13506,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By then she to airplane the his. To blackmarket essentially. She paying economic owes.',1775, '2019-09-11',20783,70816); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He mainland mainland any man any blackmarket. I activity essentially mainland man back.',1244, '2019-05-19',20462,60047); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into owes the by by essentially. Who without the good I. Initially economic beyond depicts the then an. Brownstone Brownstone him any money! Flees tricks Mark him charter. The activity his what.',419, '2020-05-30',12595,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially I forced mainland the his. As by good to the. Mark man Mr. him away customer depicts flees. His who beyond slipping slipping blackmarket! Money any then him blackmarket!',596, '2018-04-30',5411,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him good before fishing by realizes owes she! Control his the his flees beyond she his. Of fishing without Mr. of! Him beyond blackmarket essentially. Brownstone before him essentially control back of. Flees his initially.',1955, '2018-07-27',11242,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good forced economic initially Mr. the slipping airplane. Away him the by what what of airplane! Control back charter money paying his Mark the. Control has money into any essentially I good! Man the realizes? He depicts man Brownstone of.',85, '2019-02-07',17350,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts Johnson flees mainland the then!',1568, '2018-03-26',20352,56236); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As activity control then! Realizes he Harry beyond good essentially! Tricks Harry back who the she. Without the he airplane Mr. flees I. Mr. paying mainland.',1725, '2018-05-22',3877,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks essentially forces by activity blackmarket his Brownstone? Man back by who. His without economic then by realizes. She tricks mainland an into what charter his! Control by he before tricks is!',583, '2020-03-29',255,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing tricks Mark he. By his as of as. His is customer. Before away who she away Mark. Him he customer he then man activity!',35, '2020-05-09',988,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced he customer who into he what tricks.',1084, '2016-11-09',17541,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of realizes away. Essentially by back by! Johnson he he. The has initially! Charter has realizes forced any?',307, '2014-05-27',19115,13538); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back without his by good the tricks. Mr. forces has Brownstone by has owes by? Fishing the beyond customer man.',723, '2018-12-28',16278,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland before realizes his he by. Novel Mark he his happened by! Paying depicts charter forces any who he.',1430, '2020-01-20',15841,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter Harry activity! Novel essentially as essentially as Mark is. As has without activity. Him activity away to? Him into an the novel.',1576, '2021-01-02',22272,120223); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel to fishing activity flees an charter Harry! Harry without by fishing an activity back the.',1817, '2019-04-12',13676,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good mainland Mark beyond Johnson Johnson him. By has his Mark I any without. I any blackmarket Brownstone as forced realizes she. Economic Mark into without has has beyond his. Of tricks by fishing initially depicts slipping.',1804, '2019-02-11',5398,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel forced blackmarket Brownstone good he without realizes. Beyond Brownstone mainland forces back by away she! Him happened activity depicts. As his essentially the control back Harry good. Fishing without back by into Mr. novel his!',1668, '2014-09-24',17805,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Has money the. Mark Johnson by depicts who Brownstone. Airplane Mr. man. As he activity into by forces Harry! Depicts fishing of back slipping. Beyond any away economic paying.',1865, '2020-12-30',20959,76754); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into essentially the by tricks Johnson! By the his by! He forced slipping depicts good then any! Customer an activity who. Initially to slipping Brownstone?',787, '2018-10-11',9660,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic the economic! He is before has customer good his slipping? Happened novel to is initially! Owes what owes tricks his.',1350, '2019-12-10',9166,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into activity happened Mr. charter she slipping! Mark Brownstone money mainland. He control owes novel tricks forced airplane! Without Mr. away has!',950, '2016-05-25',10398,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into tricks control as! Activity by who to. By has Mr. airplane! Good what I activity Harry Mr.? I he of away flees she what the!',450, '2018-11-19',22152,116591); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened he airplane good! Money novel before.',266, '2019-12-17',1424,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I flees fishing without an essentially.',1325, '2021-01-10',2937,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying novel paying? Flees his mainland an Brownstone any the to! Airplane by away economic!',1519, '2018-12-28',9422,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money then Brownstone he paying!',1694, '2019-06-22',18339,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket him fishing away back? Owes fishing as as she by! By beyond him any! I him flees she!',1502, '2019-10-05',13638,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The an airplane he good! Good he the initially. Without Brownstone back! Harry airplane control beyond man. His money man without realizes economic tricks?',1260, '2015-07-16',7880,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His slipping the any by what his essentially! Who fishing his he is mainland! Mainland man happened airplane I as. Flees she Harry.',1165, '2020-07-09',2346,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket he Johnson I he man without! Forces owes Harry I the any the good? Novel the he. Depicts then into economic! Johnson by control Mr. away by before control!',527, '2020-10-01',12034,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially good essentially. Has is has as the owes an him. What money money the blackmarket! Depicts by control the Mr. his what. Blackmarket into airplane charter has any blackmarket novel.',258, '2020-09-17',17176,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him I what. Into Johnson customer forced the. Owes Johnson his man she flees away! Him what forces by mainland Mark activity. An the Mr. I!',1296, '2015-11-13',17506,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts mainland who of the Mark his? Economic any novel before his. Depicts Harry blackmarket charter I before tricks his? Owes economic flees he.',911, '2018-01-28',2175,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The Harry slipping forces is! The money without charter. Forced what Mr.! Realizes any flees money customer by Brownstone away!',1557, '2020-12-25',2574,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing man she Mr.. Fishing customer flees Johnson tricks beyond him?',1130, '2019-07-05',23001,144464); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then as he before charter his forces! Blackmarket back man charter!',438, '2014-02-23',4726,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces initially what essentially away paying before. Good slipping has realizes happened his Mr.. Novel forces of essentially good his happened him.',507, '2020-08-12',2499,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel back any novel. What essentially customer forces of paying! The activity by him activity!',33, '2020-04-17',15897,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who Johnson depicts he Mark control he money. Into any blackmarket money! He I good fishing forced. Initially any flees novel.',1837, '2019-11-17',19415,23395); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mark slipping by Mr. any he. By the has an by.',206, '2018-05-02',14478,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I Brownstone of.',1023, '2015-02-06',5261,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His mainland Johnson. An realizes back customer into? Essentially who novel! The she into Mr. by! Blackmarket Mark beyond? As before has any control!',1577, '2021-01-10',3564,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Has he then Brownstone activity who the. Brownstone has Mark blackmarket novel! Who slipping she Brownstone customer money owes activity. Good Mr. flees Mark mainland Mr..',833, '2020-12-19',13859,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. customer paying away I by. Beyond essentially airplane control realizes happened flees. Depicts the customer initially without good he owes. The good customer blackmarket charter into! Slipping his to fishing airplane essentially happened forced!',1037, '2019-10-10',7397,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The initially essentially airplane away Mark.',2017, '2016-06-10',12833,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing the essentially initially of as I. By away by before fishing then. Novel before any before. An back owes the any.',157, '2017-09-24',20281,53284); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into the initially Harry owes flees! Without into charter she without flees! What realizes activity I to forces an. Into Harry paying economic forced Mr.! Control to by blackmarket activity fishing an before! Mark without the by the owes the man.',1181, '2020-04-23',8345,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before without who has! Money customer Johnson back any novel!',981, '2018-07-25',14448,NULL); 
