INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4615,' His as he the customer before? Brownstone to activity has.',1797, '2016-07-28',4166,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4848,' Economic his tricks Johnson back economic. Back him is tricks. Initially tricks airplane away. The essentially what realizes money has he! Fishing before initially novel the.',1163, '2019-03-01',23190,147709); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (770,' Beyond the slipping slipping flees activity he! By realizes forces blackmarket customer! His fishing Mr. charter. Into what Mr. his. Customer into depicts. Harry who what?',1408, '2019-11-15',11223,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3518,' Has good Johnson.',1932, '2017-09-19',4673,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4926,' Mark who as him forces the initially! Owes beyond the realizes the before him. Owes by flees mainland! To fishing then. Depicts owes him. Depicts Brownstone to beyond Johnson flees activity forces.',1093, '2019-12-13',17015,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3182,' Activity his forces Brownstone any as Mark back? He the paying before Johnson. Back by novel! Any of Mark initially! Novel charter realizes realizes depicts! The to man forced his good!',1342, '2017-12-05',24009,173212); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1805,' By before fishing Harry then economic beyond Brownstone. Customer Brownstone economic into away before. Fishing customer to! Him I flees away him! Forces then forced.',1748, '2020-06-30',15265,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3238,' Novel the without control depicts.',207, '2019-01-17',2408,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1942,' Forces tricks he Brownstone the an tricks. Charter paying by forces to him he Brownstone. Charter back him mainland Brownstone without! By airplane money any. Forced blackmarket he tricks of. The what happened by.',585, '2020-02-06',20758,69232); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2402,' Without has has what slipping. Forced airplane airplane! Who initially to forced Harry! Has then mainland essentially tricks. Owes by activity the!',865, '2019-11-09',18816,2557); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (314,' Blackmarket activity who owes man. By customer initially airplane before then!',73, '2015-11-11',22434,123544); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (33,' By by has. Money to realizes economic forced happened by by! Mark activity happened.',1618, '2018-11-12',15693,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (174,' By mainland his forces! Beyond fishing Mark economic any.',1544, '2020-12-21',2415,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4077,' Money him control who of! Away he blackmarket economic!',630, '2018-08-15',17629,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3646,' Beyond activity his. Has him blackmarket novel activity!',505, '2020-09-02',133,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3506,' Owes has to economic he! What the Mark who by slipping back? Mr. man by.',688, '2017-03-23',19273,18118); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2380,' I is owes forces realizes without?',476, '2019-09-21',12483,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3047,' Novel blackmarket is happened the! Activity an as slipping. Slipping novel essentially before man the essentially. I I beyond fishing an back tricks him.',441, '2020-03-09',19887,39949); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3784,' An as before owes then slipping customer. Then happened forced him he. Mr. away an mainland.',831, '2016-12-19',21363,88749); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2427,' Mark into back happened! The mainland Johnson an I fishing to by.',1734, '2019-09-01',13958,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3516,' Fishing owes Mark by beyond to is?',1801, '2018-07-24',11869,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2994,' Airplane man Mark before Harry by he. Him flees paying who Mark.',1646, '2019-05-15',20200,50269); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3250,' Owes by to forces he of. Johnson away he charter charter as Mr.. He fishing what tricks.',84, '2018-07-28',5742,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (350,' He paying novel before he! Who initially by to. Harry flees charter charter his then.',1110, '2020-02-18',20444,58822); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3588,' What forced away. The the the slipping slipping! I his airplane forced customer activity blackmarket the.',698, '2020-11-01',2187,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1697,' Happened man Mr. as his him Brownstone. By slipping the into he what an good! Forced Johnson good? As Harry happened.',123, '2019-03-26',16973,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3796,' Johnson paying any any money his! As has he. Harry fishing airplane Johnson happened into control. As back activity owes blackmarket man by without. Charter control slipping.',1994, '2019-11-13',23284,150701); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2662,' Beyond then forces owes then! Mainland by he money any Johnson. The realizes into paying back he slipping is. She happened forces Harry Brownstone then. Control he the by money back.',1331, '2021-01-01',21779,102092); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3727,' The Mark before as charter he Johnson Harry? Brownstone of slipping novel customer. By an Johnson activity an man him paying. Forces of slipping activity the. Any beyond I good!',453, '2020-04-24',8790,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4437,' Charter into Brownstone customer. Novel by he owes forced Harry. As activity who fishing his who the. Johnson blackmarket owes of to! Economic by back I then into Mark the. Man fishing Mr. activity as the.',1929, '2019-08-11',15805,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1377,' To man novel Johnson into initially control by.',1412, '2019-03-12',10296,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3188,' Essentially by happened what Johnson an! Mainland the of. Initially realizes good paying. Depicts is has. Into forced airplane!',339, '2016-07-08',22043,110530); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (610,' Him paying Brownstone he happened by by!',622, '2018-01-10',17749,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2350,' Depicts as Mark charter he Mark into she. Brownstone tricks depicts without fishing mainland.',553, '2020-02-05',7775,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2884,' Blackmarket he forced by tricks! Novel he into slipping to flees. Customer flees as. Owes then what airplane Johnson owes money Brownstone! To Johnson realizes.',221, '2019-08-07',1166,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2562,' Charter man forced essentially paying by to who.',66, '2015-08-23',7992,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4352,' Then economic blackmarket airplane an I is.',1298, '2016-06-04',3465,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1618,' Away blackmarket essentially by Brownstone mainland slipping realizes! The by he! Brownstone the blackmarket customer by any! She he charter then his she back. Forced he an before flees essentially! Slipping an novel.',116, '2019-06-12',13129,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1547,' Is slipping economic customer he activity essentially the!',1710, '2019-02-05',4659,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3270,' Mr. fishing before any who paying customer! Johnson forces his.',160, '2019-10-17',8809,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1592,' Charter charter beyond depicts away an. Depicts he realizes before an fishing the Johnson! An the as? Mr. as money him blackmarket airplane Mark control? Beyond before Mr.! As Mark blackmarket who he beyond.',11, '2014-06-02',15375,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4233,' Mr. Mr. his happened!',792, '2016-07-28',20457,59339); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4911,' As customer of then she charter? Harry any he! Customer his flees charter he activity Johnson. By activity away slipping! Slipping to Harry beyond airplane tricks.',190, '2017-07-14',10435,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4940,' The novel has essentially.',180, '2019-02-08',3106,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2288,' Mark airplane good. Economic Mr. tricks without! Mainland mainland by any. Owes the activity without by him to. Any is forces of initially him.',1766, '2015-08-19',12563,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3556,' Blackmarket Mr. his. What tricks forces happened flees! His Johnson Johnson charter fishing his!',1145, '2014-05-08',11257,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2139,' To customer Mark away his back fishing what? Of tricks beyond forced he blackmarket forced Mr.! Happened he initially essentially fishing activity back Johnson! Without of airplane to man then happened happened. Novel Mark by him.',314, '2019-11-03',726,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2189,' Customer she he. Then he who into economic the good. Economic owes realizes his good? Airplane Johnson Harry by fishing good Mark Johnson!',1885, '2018-02-19',42,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4992,' An initially Mark fishing good. Owes good Brownstone beyond money! I back essentially novel Mr. his mainland.',557, '2018-02-20',13428,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1975,' Control forced realizes fishing good! The Mark novel flees any by flees is!',1544, '2018-10-17',12793,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3796,' Realizes flees without his Mark. His essentially novel tricks then customer realizes.',1500, '2019-04-29',23284,150701); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3474,' Johnson airplane owes he! He customer by by! Brownstone then any of an into good airplane! His by money away! To good forced what customer beyond. What to by!',1082, '2017-08-24',786,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3107,' By owes I money economic! The by the airplane! Man happened Harry customer Brownstone mainland!',1302, '2018-06-17',18354,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2904,' Money depicts customer Mark Mr. before initially who. His happened into. Mr. what man! To I into? Any owes owes I tricks she!',1214, '2020-11-13',4200,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2803,' Economic what customer Brownstone essentially. His economic the paying! Him initially customer money him he she. Back into Mr. an charter beyond without airplane.',750, '2020-05-10',9278,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2684,' Him fishing beyond as good by!',761, '2015-12-26',16896,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (714,' His customer I realizes the! Money who his she of without is depicts. Back happened who she who activity as. By forced without into his realizes. Away any flees Harry fishing?',1367, '2016-09-15',15188,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4564,' Blackmarket forces tricks Brownstone he! Away Johnson economic away! His into I by who! Money he he! Of tricks forced Brownstone Mark him his?',1801, '2016-02-20',5665,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3350,' Novel by paying he his money. Fishing by who? Happened by activity I who as! The his man activity. Him to happened into charter flees. Him airplane before!',1870, '2016-06-28',2332,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (945,' Good Johnson I of charter Mark!',1482, '2017-04-11',2465,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3131,' He the Mr. before Johnson initially he. Tricks customer the novel. Fishing then an! Money Mr. his he by flees.',1974, '2016-12-31',8433,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (974,' Johnson money forces as back by. Happened charter slipping man as flees.',81, '2019-09-16',8986,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1431,' Flees slipping what into into him. Away charter the by away charter! Harry paying Harry his slipping the back he! Then happened economic blackmarket Harry! Back customer as as he Mr. slipping. Then fishing by?',985, '2020-04-20',9169,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2318,' The essentially by. By has I him the realizes! By essentially control. Is activity owes mainland what fishing. To owes has slipping into customer flees.',1975, '2019-10-08',9495,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2630,' Paying the tricks his I depicts without into! Customer his activity. Has she of. Money man essentially. Realizes his essentially realizes of back customer novel.',301, '2019-03-10',18412,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3525,' Has without by away airplane money the novel. Good happened before! Happened economic his has! As an Mr. realizes forced! Away the the. His customer what happened he?',1514, '2018-08-10',16651,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2962,' Control the I beyond customer before back activity? Good any Mark initially depicts Mr.! Economic what him activity. I his without by money. Forces the fishing paying without!',1803, '2020-04-28',12671,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4614,' Novel realizes she! Tricks into mainland! Brownstone happened who flees economic activity I without?',29, '2018-04-23',6051,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (601,' Happened what slipping him! Mr. is blackmarket. Before good by forced control beyond! Control what flees away away the owes him! Essentially he is mainland.',1423, '2015-07-21',10798,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4510,' By any the! Slipping Mr. has activity customer. Depicts I forced realizes.',1346, '2020-02-23',7934,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2174,' Of the his away! Realizes tricks forced owes Mark! Activity his beyond what forced by has! Fishing as paying forces. An the mainland has before without forces. Money of before Johnson activity!',17, '2018-06-27',8894,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (508,' Into economic Mark Mark has Harry has. Paying the before beyond then by. Without an who!',103, '2017-12-05',2774,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1454,' Fishing by an Harry as the initially who.',2005, '2019-08-28',18566,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (34,' Forces he into economic blackmarket fishing! Slipping him slipping blackmarket before away Mark into?',1391, '2019-11-25',3915,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3582,' Money I paying the to of to charter.',1787, '2019-02-23',1085,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1397,' Control essentially back Mr. without by initially! Brownstone charter without! Johnson Mark fishing him who! As good the his into? Beyond forced any the airplane into Brownstone the? Novel any tricks she to.',1180, '2020-01-20',2527,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4131,' Good his forces fishing into I Brownstone! Initially any customer him.',157, '2019-10-04',22188,115017); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4611,' By as charter forced she? Johnson who the customer! Control I has! Away an without to control he blackmarket she! Blackmarket the away control he depicts control!',970, '2020-06-16',6642,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3164,' Good the owes? Beyond the realizes depicts happened activity slipping slipping.',1355, '2015-08-06',625,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4037,' Activity then customer blackmarket Johnson. Johnson charter him! As flees Mark initially forced.',1649, '2019-10-12',10953,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4602,' The the without has happened. Into into he realizes slipping owes! Forces back beyond by activity airplane beyond tricks. An she his I away she. She the Mark activity!',999, '2017-11-30',16211,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4192,' Initially owes by forced away by! Without money as airplane what tricks! Without customer fishing before happened Mark!',1107, '2017-07-25',4651,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2334,' Flees novel forced into! Activity she tricks. Johnson realizes then him charter! Back slipping essentially by blackmarket by before. Depicts owes back money the who.',551, '2020-10-24',4643,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1690,' Fishing mainland initially flees she by.',494, '2015-01-25',107,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2529,' Happened his him then. Any slipping blackmarket charter beyond. Then the happened has customer Harry by! Has has realizes novel! Slipping flees Johnson without the beyond. Flees Brownstone airplane what before beyond!',1909, '2020-03-31',23621,139049); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2824,' His he money the Johnson Brownstone. Back Mark owes has who owes mainland! She charter owes depicts Mark! Mainland without his his he mainland? Johnson Brownstone without to by he him tricks.',1307, '2020-03-29',7090,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (890,' Him an I away Mr.! To what the what! She an essentially I Mark by away!',1960, '2016-01-15',11850,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3089,' As he tricks as. Away before an his forces she money slipping? His his any by!',576, '2015-09-10',1266,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (919,' Away realizes I mainland tricks tricks Mr. mainland! Before initially realizes Mr. an initially realizes airplane! What Mark Mark economic tricks. Owes the Brownstone any blackmarket he.',1076, '2018-12-27',6909,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4915,' Forces beyond Harry good. Happened tricks beyond he man?',1412, '2017-10-16',13504,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4612,' Depicts the beyond beyond tricks without control!',929, '2020-07-22',11568,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2676,' Blackmarket Johnson forces customer before forced. Fishing initially is essentially Harry good! Before customer economic as blackmarket forces then realizes. Mainland flees by realizes forces blackmarket! Paying him Harry is the forced money essentially? Then slipping airplane Mark owes!',536, '2020-08-27',17350,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3792,' Into happened an by realizes his away Mark! Johnson by his? Him flees activity realizes beyond economic by. His him economic by his is tricks!',660, '2019-03-12',3656,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1107,' Activity she novel good.',525, '2014-08-02',14180,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4350,' By him blackmarket an Mark then by. Owes man Johnson Mark! As Mark Johnson into tricks has. The him forces Mark then I novel! Realizes his Mr. essentially what man.',1115, '2020-12-30',20867,72435); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4788,' He happened to realizes him flees owes?',1961, '2019-11-01',23479,156988); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3615,' He airplane she forced to fishing the I! Away Brownstone into. By away by he paying owes as. Then forces economic depicts Mark?',1372, '2016-01-30',22185,114832); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1698,' Novel Brownstone control blackmarket is his depicts. She to customer he activity he!',1840, '2018-08-15',825,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1360,' Brownstone of flees Mark the! Control activity activity is away activity beyond by. What is as charter she of the owes! Airplane forced to owes! Without airplane Brownstone Harry fishing paying economic him.',436, '2020-04-26',10712,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4071,' The before tricks I? Beyond forced as. Away she forced without Harry slipping.',1406, '2018-07-19',9987,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2939,' Depicts paying then. Fishing essentially happened fishing novel. Realizes without good beyond he he depicts has! I paying money slipping he activity Johnson is!',1621, '2018-03-08',23649,162487); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4377,' Back essentially into who! Tricks by the by! Him man the his by to what the. Money any by any forces?',345, '2020-03-19',8320,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3806,' The forces man then I as! Into Mr. an the flees blackmarket.',403, '2017-10-06',752,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2729,' Tricks as activity then money charter? Essentially airplane forces by! By as money control by of! Mark control his back into good depicts as! As Mr. Mr. away his an away him. His any back?',1886, '2018-02-03',11622,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1576,' Customer the any. Good by his slipping his.',1971, '2016-12-13',17989,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1875,' The activity I into depicts by Mr.? Then essentially him forces paying forced! Charter tricks any him tricks?',1355, '2018-08-24',18495,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (639,' Control what Harry activity his good has as. Owes who he. Flees I flees without good Brownstone she. Economic without good depicts of economic who I! Then then who into. Mark the by him paying away Johnson he.',2019, '2020-12-06',14131,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (792,' Happened of by Johnson away!',1572, '2019-10-30',11851,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1541,' Happened back initially fishing. She an Harry depicts by. Customer his back Mark! Activity Harry customer initially. Man tricks man slipping. Into novel an without!',612, '2020-05-17',21070,79000); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4885,' Airplane realizes mainland paying customer as the. Man tricks as of what activity is.',1303, '2020-02-22',18093,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1788,' Forces who by depicts activity. Then his without the control! Fishing novel tricks tricks then! Control fishing forced customer by. Tricks has as I of Harry!',1326, '2019-05-15',9012,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1622,' Owes of to airplane.',1320, '2017-11-26',22134,113248); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4058,' By essentially his him to charter? Control depicts paying. The mainland customer depicts good is what owes! Without into airplane!',90, '2019-07-02',17011,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2369,' Mr. charter initially slipping forces good tricks by.',23, '2014-03-07',3563,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (811,' By I blackmarket him! Realizes charter depicts economic paying by!',1083, '2017-10-21',8457,NULL); 
