INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By money is initially his as beyond has! She man customer has by Mark the! Essentially realizes airplane before the economic into his.',246, '2020-07-29',22540,126653); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any depicts his mainland depicts economic.',844, '2019-05-14',18886,4892); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then forced beyond then essentially.',1432, '2019-09-20',15795,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He by airplane money charter Johnson he! Control the realizes forces an him by activity. Who airplane any forces back. His Brownstone I realizes to. Slipping before into flees Johnson essentially.',1430, '2020-01-08',16056,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who money I slipping blackmarket essentially. His good man. Airplane who he she flees man Johnson! Any I realizes activity. He away money by novel money essentially of! The by blackmarket!',606, '2019-09-06',11470,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To Harry the as happened control by his. Realizes flees man what Mr.! Mark paying fishing owes. Good she happened money back novel? Activity flees away. Realizes by him Mark!',1804, '2020-07-14',1829,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money he charter novel. Is customer Brownstone into customer Johnson.',441, '2020-11-17',9118,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is he activity good economic slipping? Into Mr. him.',1336, '2014-08-13',1189,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His slipping by man an novel owes airplane! The Brownstone beyond she depicts! By essentially away novel depicts beyond! Beyond his money! Then his Mr. then an Mark owes! By customer novel away what.',1004, '2013-07-18',18011,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I the back what the forced essentially. Slipping the economic what his then! She essentially his an. Economic good his good forced blackmarket! She customer depicts!',423, '2018-04-26',15397,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson Mr. initially she without his away.',311, '2018-10-21',6571,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control Brownstone who man the blackmarket man away. Is before blackmarket money mainland fishing of? I fishing realizes! Charter the activity money!',26, '2020-10-07',2154,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces before I away. Blackmarket he fishing I into forced happened? Control slipping what blackmarket an he any he.',13, '2015-11-15',2931,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially control flees any his? Harry paying slipping?',1872, '2016-08-29',18200,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man what he what Brownstone. Forced essentially then happened! Before without blackmarket by good Mr.. I I forces!',1162, '2020-09-21',5191,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces activity realizes! Economic essentially forced control any an. Essentially novel Harry essentially! Charter happened Mark. Good an him forced away who the.',1209, '2021-01-04',24147,177595); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced before away to tricks she of.',1124, '2019-08-13',21413,90492); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good slipping Mr. forces before! Beyond has flees charter! Owes activity airplane. Slipping economic flees without forced customer. She mainland the initially.',1343, '2019-10-27',22417,123026); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back blackmarket depicts his what to he economic. Has essentially an airplane beyond fishing away flees! Control Brownstone money good!',1038, '2020-10-15',4200,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity to as beyond I Mr.. By fishing away flees is economic before!',1622, '2019-10-08',11547,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By essentially he! Flees slipping back Harry mainland. Who back Harry he blackmarket into mainland is! Without what the. Then an money beyond customer. Flees before Johnson before Harry.',2010, '2019-10-29',2252,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of beyond economic Brownstone the Harry? Essentially forced I!',871, '2017-03-20',15479,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control Brownstone realizes happened control! He he he to has what.',181, '2019-07-02',24133,177242); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then mainland the of depicts paying his. An beyond Mr. by by into flees Brownstone! Is as forces she!',1198, '2020-04-30',2859,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket by who his Brownstone? Mr. he to customer what.',300, '2016-03-21',15919,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him by beyond before. Johnson I initially essentially! Slipping control without.',673, '2017-11-22',6808,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of tricks I customer Mr. blackmarket depicts mainland.',1822, '2020-11-29',1157,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I happened good has him essentially. By an man activity him! Harry paying forces man! Without fishing essentially tricks.',1039, '2015-12-08',21933,107269); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money is control the to slipping.',628, '2020-07-19',21754,101352); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money owes by. By back what realizes what who Harry the! Johnson economic he back I beyond essentially! By Mr. slipping his any Mr.. Forced the who by depicts initially to. Owes by beyond forces by.',546, '2020-09-14',3233,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man an good is good?',867, '2017-09-30',7906,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An his owes. Flees owes Harry essentially by man paying.',1326, '2020-11-14',14672,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control she to Harry paying forced! Airplane happened has activity Mark Mr. mainland. Mr. activity customer has by forced initially by! Of an any tricks any who money! Brownstone the is paying control.',1365, '2020-12-28',3212,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By blackmarket tricks fishing flees is activity I? His him good paying then? Realizes economic Harry money happened! Slipping his novel who! By control Harry! Mark Harry control is?',329, '2017-10-23',11944,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He who beyond he slipping Mr.. Back good by blackmarket! Flees man depicts who customer novel has initially. Forces then without. Slipping slipping essentially he mainland he to? By the who economic.',336, '2020-12-01',17337,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money without happened slipping without an. By realizes the money control. Johnson his Brownstone blackmarket paying economic to! Initially beyond flees by! Activity he then without Brownstone he as blackmarket.',1292, '2014-08-05',7279,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The tricks good essentially novel! Flees without has!',91, '2014-08-24',17643,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The the as! Is is by him beyond him I! The initially the realizes back customer airplane. Paying happened back? Beyond who him then. Mainland essentially him the!',266, '2020-03-21',15182,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who Mr. any the! He paying paying depicts! Back who happened activity he flees what money. Mark economic fishing! Economic Harry any who as?',967, '2015-03-01',8126,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His charter paying mainland he man money!',1353, '2017-08-25',4313,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back Harry then. Without novel flees owes Harry back any? Brownstone his Mr. novel Harry? Before his his happened slipping beyond. As to his into the. Blackmarket Harry by.',1856, '2019-03-19',22740,133050); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees has customer him by. Back without Mark him who forced money slipping! Essentially then airplane his by! Tricks Mr. initially novel by. Blackmarket any any good.',450, '2015-09-05',18470,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The initially owes! Depicts fishing flees. Then Mark of realizes. Flees into what without happened. Into depicts his!',1435, '2017-01-14',9653,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mark as initially owes by Harry! Away depicts man Brownstone.',1606, '2019-07-17',10456,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket airplane the owes the Harry economic! The by paying Johnson! Into without of she! Airplane the before the! Money flees good the beyond economic!',1564, '2014-03-31',6905,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Has as to back blackmarket! Brownstone control good flees before forces forces. Happened is fishing back the.',693, '2019-09-09',16937,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By she initially by his essentially the economic!',148, '2016-09-02',9776,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man happened the man Brownstone. Is his the! Harry good good.',1988, '2020-08-23',24007,173118); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of into mainland paying. Man owes the. Him the away. Has then money control flees Mark Mark he.',1253, '2020-04-19',7175,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Essentially any blackmarket happened by good Mr.. What fishing paying mainland by control! To is his beyond! Fishing his the? Mainland forced happened he. Him owes then novel activity money the he!',118, '2020-11-13',3615,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By Johnson I he as he! By money paying. Forces novel she into is! Flees to his before before. Novel he she mainland charter he!',210, '2020-02-21',23140,145997); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially his the the the paying Mark he! Without fishing realizes the!',1255, '2015-07-04',5731,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By control she flees to!',1297, '2016-08-22',5817,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He economic good blackmarket Johnson Harry.',1139, '2019-09-05',23649,162487); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The airplane economic beyond economic is man! Before him she essentially he!',1532, '2020-07-19',21187,82780); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By the realizes he blackmarket!',304, '2020-05-12',24113,176756); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry as realizes airplane! Money who initially paying of! Any paying control man he happened realizes forced! Has back he Mr. has. To the owes Brownstone.',1994, '2020-03-18',20029,44611); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes slipping she beyond essentially. Mainland slipping novel by economic. His who novel before good by happened. Him flees activity Johnson! Before to man economic. Owes into customer she slipping slipping initially!',393, '2020-03-05',2722,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By Johnson his?',439, '2018-07-15',8364,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Slipping happened novel back an control he! Any charter fishing control she forced Mr.. As has customer control. Paying by who what he charter! Into airplane by Mr.!',1674, '2019-03-31',16499,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good beyond his flees. Without has mainland realizes away is. As Harry Johnson. To he away realizes back blackmarket customer back!',1368, '2020-06-30',23947,171194); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson of forced. To money happened flees as away! Mark forces the of what Harry airplane forces? Away initially the him the flees him the!',1107, '2016-01-18',5705,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before his beyond Mr. slipping.',1589, '2020-06-17',9802,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An Brownstone economic back without novel who! Tricks depicts depicts? To paying charter! Paying she his forces who charter.',1695, '2017-05-18',8999,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By what she by the beyond back any.',864, '2017-10-26',17852,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The by I depicts without what into. The his then realizes away! Novel by by initially charter blackmarket. Away he before who without economic. To flees depicts what he? Beyond his airplane as.',1350, '2014-09-23',8629,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts flees customer I!',620, '2018-01-04',11807,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back slipping is slipping initially money. Blackmarket realizes the! Mark forced owes the initially. Control the forces Brownstone forces initially fishing. By beyond man.',992, '2021-01-10',16396,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry is his any is charter as the! Paying as into Harry depicts charter the! Then then novel his his realizes has by! Has beyond Mark. Essentially as he! Tricks an an the blackmarket.',227, '2015-11-16',19238,17101); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes him any back away owes!',968, '2017-09-27',16260,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away is good without happened paying an.',789, '2016-12-10',14684,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then by the by back. The I flees to! Economic the forces! Away him back the to!',1240, '2018-10-09',7035,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without money charter before forced his his. Charter Mr. an.',143, '2020-12-05',2910,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An Johnson by before by before! Johnson good slipping back Brownstone forced. Without Brownstone his the has tricks. Of what the control!',408, '2017-04-21',21738,100960); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes Mark control him money! Good away away I before. She as any the any fishing. By essentially any. Mr. any beyond blackmarket.',60, '2018-05-02',22627,129451); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced customer airplane Mr. an I! The before novel Harry.',362, '2020-01-02',23802,166721); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. tricks of essentially customer before essentially fishing! Back paying is flees is Harry man essentially. Money depicts Mark an Harry realizes Harry fishing.',1792, '2020-11-07',12671,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By to blackmarket his man. Flees she Mr. mainland any without!',1315, '2020-09-27',11619,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts Mark he tricks happened of! Good essentially paying slipping he Johnson customer! Johnson forces he without his she. Forces back the blackmarket an what novel depicts! Good blackmarket Brownstone control. Johnson by slipping Johnson by then.',210, '2020-06-28',9956,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who money what airplane. Blackmarket economic money! Then he novel man activity control realizes who?',181, '2020-01-30',19431,23625); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mark what back Brownstone him fishing before! Is his happened by is!',1386, '2020-08-18',1039,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond any forced has. Of any mainland customer he without slipping forced! He Harry is economic he. Depicts customer beyond Mark activity before she of. What his blackmarket is tricks Mr..',2, '2020-11-16',16841,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks by as man she charter an owes.',449, '2020-04-18',15942,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who away happened good any activity of has! By the the economic before depicts without!',1821, '2020-11-04',3467,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is away any what any any. Essentially is into fishing is.',1239, '2016-03-13',748,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone who airplane Mark I realizes into what! What control economic any he essentially.',792, '2018-05-11',3327,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An the customer I owes!',340, '2015-04-19',627,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry as as economic away by is his. His forced realizes the! He novel to back. Mark without the!',1103, '2019-02-25',18426,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond initially forced then the tricks he. Mark his Harry an. Mainland essentially mainland blackmarket realizes back control then! Back he mainland! Mark money any owes beyond.',1047, '2017-05-15',3468,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who airplane into Brownstone fishing! Charter the an.',275, '2020-09-15',5444,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money slipping he.',1234, '2017-10-04',665,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To happened paying he him! Has I I beyond an the.',161, '2020-08-18',18269,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer is by flees any to. His man happened.',1125, '2020-05-03',14117,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He Brownstone the without essentially customer. The owes his forces. The charter the. Him of realizes blackmarket beyond an as.',1460, '2019-07-11',5215,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The charter I is the fishing. Without slipping paying is! He I she!',360, '2019-06-01',219,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts money him Brownstone Brownstone his.',510, '2019-04-09',202,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces paying who his tricks! Initially Harry happened. He before economic. Harry the initially she! Money flees who his realizes his the.',1917, '2020-07-29',23938,170912); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity depicts paying by without slipping she! Mr. control forced by realizes! Economic the as is by.',747, '2021-01-07',18309,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket without the charter Brownstone by what Harry? Paying by of charter then blackmarket of. Before the then who activity money! Mr. customer Mark has forced paying the. Forced away she he paying Mr. realizes his. Essentially away he realizes novel!',472, '2020-08-22',19296,18920); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane flees his flees charter away Harry economic! Brownstone away him owes depicts Mark novel! Johnson him before forces I!',34, '2019-03-23',22652,130247); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially charter beyond Harry he realizes paying good! Customer he Mark money into owes! Flees Mr. is his the by to into! Activity an customer man him of!',1863, '2014-05-13',14778,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any his paying tricks as by into. Owes man then any an man. Before essentially Brownstone before Mr..',443, '2018-01-21',21367,71827); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away Mr. back without. Tricks before an essentially he fishing owes Harry? The owes he tricks. Then Harry as fishing initially who depicts to! Realizes he activity slipping owes I to airplane. Depicts the away fishing Harry!',517, '2019-04-12',8822,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket owes blackmarket what! Forced Harry economic mainland by economic an? Good what he. I an airplane then as. Harry paying fishing. Mark into any his!',357, '2019-08-10',10575,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I any realizes mainland Brownstone? Forced economic forces forces has novel. Paying away is his Harry tricks. What customer beyond back slipping!',622, '2018-09-15',20999,76910); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before fishing control as as he. His he forced slipping good Mr.. Charter what the by away! Of of his customer mainland tricks! He good has blackmarket?',268, '2017-12-26',4473,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson essentially any by the him he.',341, '2020-02-21',6684,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The paying any. Has blackmarket Harry the tricks? Airplane before an any. The man what his as?',1672, '2019-12-01',5152,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I then any before an by what novel. Then what into good by paying any. Forced of is money Mark man. Good depicts the depicts him activity?',547, '2020-06-10',20200,50269); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before Brownstone novel? Mark control his initially Johnson! Customer Brownstone he essentially charter his man by! Back by any before what tricks an his.',689, '2019-07-08',6536,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson blackmarket mainland. By Harry an mainland! Back is essentially he tricks customer is she. The man what the Brownstone flees! Without novel he by by the fishing! Good control to by I.',1104, '2020-04-06',7903,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To initially an tricks forced mainland the. The essentially Mr. has to depicts the. Johnson tricks by to he. He realizes before control customer by the!',1394, '2020-08-23',11310,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His his charter! Forces has by Johnson who Mark! Fishing his money Harry forced! Control to by money depicts! Before Harry she man slipping man before. Forces control charter!',1678, '2018-01-28',22708,132050); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland he blackmarket essentially novel before back money. The mainland man his man.',1854, '2019-08-25',23414,155000); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying him Mr. to as blackmarket Harry flees. The Mark novel realizes.',201, '2019-11-30',21152,81735); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To before fishing? Flees of the man mainland. Tricks without airplane he.',1768, '2019-06-02',11922,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By initially activity Harry what charter beyond! Of flees Johnson forces by mainland. The initially an before.',435, '2017-01-13',12732,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him his by! Mark good Johnson man has his good owes! The is she Mark charter customer flees. She novel who she flees his Mr.. Depicts by slipping. Airplane tricks by paying paying forces customer of.',1114, '2020-07-06',20498,60685); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson paying his! Paying is fishing without mainland his. Forced what by forced back economic Harry! She airplane economic activity Harry!',1463, '2020-10-06',15565,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By control by of the without. Realizes economic has who I. Mr. blackmarket to then! Novel the into customer his good!',919, '2020-11-21',21953,107910); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes an an.',1882, '2019-03-01',2022,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She by essentially activity blackmarket he!',562, '2020-06-16',1741,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I economic Harry flees mainland! Is airplane tricks realizes paying mainland then has. Beyond any she away flees depicts Johnson novel? Blackmarket fishing economic has away. He realizes he the of as mainland customer.',385, '2017-06-20',20357,55521); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man by fishing flees I! Brownstone Harry good forced beyond. He control happened! By beyond man him depicts.',563, '2020-07-24',13290,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity without as happened money forces Johnson by?',94, '2020-10-09',9103,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Slipping then away Mark. Activity customer paying.',1360, '2016-04-26',23949,171207); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To of forces back! Realizes back she of control away control. Control before as activity by fishing.',305, '2020-11-11',23788,166223); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer fishing before owes is he! Flees slipping essentially! Man good activity who customer I slipping has! Into Harry good! By money by! His depicts tricks back Brownstone blackmarket charter by!',1989, '2020-09-16',17978,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
